"","ID","Severity","Start_Time","End_Time","Start_Lat","Start_Lng","End_Lat","End_Lng","Distance.mi.","Description","Number","Street","Side","City","County","State","Zipcode","Country","Timezone","Airport_Code","Weather_Timestamp","Temperature.F.","Wind_Chill.F.","Humidity...","Pressure.in.","Visibility.mi.","Wind_Direction","Wind_Speed.mph.","Precipitation.in.","Weather_Condition","Amenity","Bump","Crossing","Give_Way","Junction","No_Exit","Railway","Roundabout","Station","Stop","Traffic_Calming","Traffic_Signal","Turning_Loop","Sunrise_Sunset","Civil_Twilight","Nautical_Twilight","Astronomical_Twilight"
"353466","A-353466",2,"2021-09-16 07:26:00","2021-09-16 08:31:53",43.06483,-76.195753,43.05592,-76.173657,1.274,"Stationary traffic on I-690 E from Exit 7 (I-690) to Geddes St/Exit 10 (I-690) due to accident.",NA,"I-690 E","R","Syracuse","Onondaga","NY","13204","US","US/Eastern","KSYR","2021-09-16 07:54:00",61,61,100,29.77,10,"CALM",0,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"355874","A-355874",2,"2021-10-15 20:31:02","2021-10-15 22:02:56",42.994065,-76.225754,42.99154,-76.232995,0.405,"Incident on NY-175 WB near HARRIS RD Road closed. Take alternate route.",4169," W Seneca Tpke","R","Syracuse","Onondaga","NY","13215","US","US/Eastern","KSYR","2021-10-15 20:54:00",68,68,100,29.34,6,"E",6,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","True","False","False","False","Night","Night","Night","Night"
"356787","A-356787",2,"2021-08-04 05:56:35","2021-08-04 08:31:31",43.051353,-76.145628,43.054243,-76.151888,0.374,"NYSDOT - Region 3: Crash and Overturned tractor trailer on I-81 northbound under I-690 West (Syracuse) All lanes closed",NA,"I-81 N","R","Syracuse","Onondaga","NY","13202","US","US/Eastern","KSYR","2021-08-04 05:54:00",57,57,83,29.68,10,"ESE",5,0,"Fair","False","False","False","False","True","False","False","False","False","False","False","False","False","Night","Day","Day","Day"
"357499","A-357499",2,"2021-09-23 12:39:38","2021-09-23 14:49:30",43.019832,-76.140328,43.038812,-76.142038,1.314,"Stationary traffic on I-81 N from State St/Exit 17 (I-81) to Adams St/Exit 18 (I-81) due to accident.",NA,"I-81 N","R","Syracuse","Onondaga","NY","13210","US","US/Eastern","KSYR","2021-09-23 12:54:00",73,73,87,29.35,7,"SE",13,0.02,"Rain","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"359873","A-359873",2,"2021-12-24 00:30:01","2021-12-24 02:36:47",43.049014,-76.14256,43.051434,-76.13616,0.364,"NYSDOT - Region 3: Crash on I-81 northbound ramp to I-690 East (Syracuse) All lanes closed",NA,"I-81 N","R","Syracuse","Onondaga","NY","13202","US","US/Eastern","KSYR","2021-12-24 00:34:00",25,14,88,29.57,5,"ENE",13,0.01,"Light Snow","False","False","False","False","True","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"360582","A-360582",2,"2021-06-07 16:28:10","2021-06-07 17:50:36",43.048551,-76.142462,43.049013,-76.142562,0.032,"Incident on I-81 NB near I-690 Center lane blocked. Expect Delays.",632," E Fayette St","R","Syracuse","Onondaga","NY","13202-2115","US","US/Eastern","KSYR","2021-06-07 16:54:00",86,86,59,29.54,10,"WNW",5,0.01,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","True","False","Day","Day","Day","Day"
"360698","A-360698",2,"2021-09-24 15:40:18","2021-09-24 17:02:25",43.087531,-76.230772,43.106171,-76.247682,1.545,"Crash on I-690 westbound before Exit 5 - State Fair Boulevard; Van Vleck Road; CR 80 (Geddes) 1 Left lane of 3 lanes closed",NA,"I-690 W","R","Syracuse","Onondaga","NY","13209","US","US/Eastern","KSYR","2021-09-24 15:54:00",67,67,54,29.55,10,"SW",9,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"363019","A-363019",4,"2021-04-30 09:53:59","2021-04-30 12:18:53",43.083636,-76.15436,43.081712,-76.156069,0.158,"Incident on US-11 SB near FACTORY AVE Road closed. Take alternate route.",1233," Wolf St","L","Syracuse","Onondaga","NY","13208","US","US/Eastern","KSYR","2021-04-30 09:54:00",50,50,74,29.05,10,"WNW",18,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"364465","A-364465",2,"2021-09-24 12:51:16","2021-09-24 13:37:12",43.051215,-76.145063,43.055315,-76.113281,1.629,"Stationary traffic on I-690 E from Genesee St/West St/Exit 11-12 (I-690) to Midler Ave/Exit 15 (I-690) due to accident.",NA,"I-690 E","R","Syracuse","Onondaga","NY","13203","US","US/Eastern","KSYR","2021-09-24 12:54:00",65,65,61,29.55,10,"SSW",15,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"364666","A-364666",2,"2021-12-24 08:03:54","2021-12-24 10:10:57",43.079828,-76.21676,43.079728,-76.225,0.416,"NYSDOT - Region 3: Crash on I-690 westbound ramp to Exit 6 - NY 695 (Geddes) 1 Left lane of 2 lanes closed",NA,"Restoration Way","R","Syracuse","Onondaga","NY","13209","US","US/Eastern","KSYR","2021-12-24 07:57:00",24,14,91,29.58,9,"E",10,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"366980","A-366980",2,"2021-03-16 19:41:51","2021-03-16 21:23:51",43.023651,-76.140082,43.026254,-76.140094,0.18,"Crash on I-81 northbound just past Exit 17 - South Salina Street; Brighton Avenue; State Street (Syracuse) 1 Right lane of 3 lanes closed",NA,"I-81 N","R","Syracuse","Onondaga","NY","13210","US","US/Eastern","KSYR","2021-03-16 19:54:00",36,29,46,29.66,10,"SSE",9,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Day","Day"
"367455","A-367455",2,"2021-11-26 01:50:50","2021-11-26 03:23:36",43.073755,-76.210044,43.081505,-76.221994,0.807,"NYSDOT - Region 3: Crash on I-690 westbound before Exit 7 - ROUTE 297; Solvay-Fairgrounds (Geddes) 1 Left lane of 2 lanes closed",NA,"I-690 W","R","Syracuse","Onondaga","NY","13209","US","US/Eastern","KSYR","2021-11-26 01:54:00",46,46,86,29.2,10,"SW",3,0,"Light Rain","False","False","False","False","True","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"368470","A-368470",2,"2021-07-06 14:14:11.000000000","2021-07-06 16:36:05.000000000",43.059025,-76.154513,43.066465,-76.163947,0.701,"NYSDOT - Region 3: Crash on I-81 northbound before Exit 22 - NY 298; Court Street (Syracuse) 1 Left lane of 3 lanes closed",NA,"I-81 N","R","Syracuse","Onondaga","NY","13208","US","US/Eastern","KSYR","2021-07-06 13:54:00",74,74,85,29.45,5,"NW",9,0.07,"Light Rain with Thunder","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"371373","A-371373",2,"2021-08-13 21:13:58.000000000","2021-08-13 23:24:12.000000000",43.057303,-76.178569,43.057567,-76.180406,0.095,"NYSDOT - Region 3: Crash on I-690 westbound past Exit 10 - Geddes Street (Syracuse) All lanes closed",NA,"I-690 W","R","Syracuse","Onondaga","NY","13204","US","US/Eastern","KSYR","2021-08-13 20:54:00",78,78,79,29.55,9,"ESE",8,0.03,"Light Rain","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Day","Day"
"372784","A-372784",2,"2021-09-10 09:48:24","2021-09-10 11:54:26",43.054142,-76.118323,43.054737,-76.115778,0.135,"NYSDOT - Region 3: Crash on I-690 eastbound just past Exit 14 - Teall Avenue (Syracuse) 1 Right lane of 4 lanes closed",NA,"I-690 E","R","Syracuse","Onondaga","NY","13210","US","US/Eastern","KSYR","2021-09-10 09:54:00",65,65,68,29.53,10,"WNW",14,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"374551","A-374551",2,"2021-12-24 17:30:30","2021-12-24 17:47:00",43.035428,-76.142684,43.038475,-76.142014,0.213,"Stationary traffic on I-81 N from Colvin St (I-81) to Adams St/Exit 18 (I-81) due to accident.",NA,"I-81 N","R","Syracuse","Onondaga","NY","13210","US","US/Eastern","KSYR","2021-12-24 17:54:00",31,23,79,29.47,10,"E",8,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Day","Day"
"378756","A-378756",2,"2021-11-23 01:30:01","2021-11-23 03:35:11",43.002455,-76.133996,43.003875,-76.133581,0.1,"NYSDOT - Region 3: Crash on I-81 southbound just past Exit 16A - I-481 (Syracuse) 1 Left lane of 2 lanes closed",NA,"I-81 N","R","Syracuse","Onondaga","NY","13205","US","US/Eastern","KSYR","2021-11-23 01:27:00",31,23,96,29.52,0.75,"W",9,0,"Light Snow","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"378757","A-378757",2,"2021-08-16 15:25:47","2021-08-16 17:37:31",42.995211,-76.134399,43.002455,-76.133996,0.501,"Incident on I-81 NB near I-481 Right lane blocked. Expect delays.",NA,"I-81 N","R","Syracuse","Onondaga","NY","13205","US","US/Eastern","KSYR","2021-08-16 15:54:00",80,80,52,29.7,10,"N",9,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"380546","A-380546",2,"2021-08-19 07:09:37","2021-08-19 08:32:09",43.033378,-76.142667,43.045386,-76.142456,0.83,"NYSDOT - Region 3: Crash on I-81 northbound before Exit 18 - Adams Street; Harrison Street (Syracuse) 1 Right lane of 3 lanes closed",NA,"I-81 N","R","Syracuse","Onondaga","NY","13210","US","US/Eastern","KSYR","2021-08-19 06:54:00",73,73,93,29.44,6,"NNE",14,0.12,"Light Rain","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"382493","A-382493",2,"2021-07-11 20:14:33","2021-07-11 22:22:29",43.078755,-76.177943,43.096415,-76.200663,1.674,"NYSDOT - Region 3: Crash on NY 370 eastbound just past CSX Railroad Bridge (Salina) 1 Left lane of 2 lanes closed",NA,"NY-370","R","Syracuse","Onondaga","NY","13204","US","US/Eastern","KSYR","2021-07-11 19:54:00",68,68,84,29.62,10,"SE",8,0.05,"Light Rain","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"383885","A-383885",2,"2021-07-09 04:35:13","2021-07-09 07:47:53",43.057583,-76.153973,43.05651,-76.153636,0.076,"Incident on I-81 SB near SALINA ST Road closed. Take alternate route.",NA,"I-81 S","R","Syracuse","Onondaga","NY","13208","US","US/Eastern","KSYR","2021-07-09 04:50:00",68,68,88,29.4,4,"E",3,0.06,"Light Rain","False","False","False","False","True","False","False","False","False","False","False","False","False","Night","Night","Day","Day"
"385731","A-385731",2,"2021-12-24 17:21:50","2021-12-24 18:46:15",43.037822,-76.142031,43.038824,-76.142045,0.069,"NYSDOT - Region 3: Crash on I-81 northbound at Exit 18 - Adams Street; Harrison Street (Syracuse) All lanes closed",NA,"I-81 N","R","Syracuse","Onondaga","NY","13210","US","US/Eastern","KSYR","2021-12-24 16:54:00",31,22,79,29.45,10,"E",10,0,"Partly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Day","Day"
"386835","A-386835",4,"2021-12-27 12:22:25","2021-12-27 14:26:49",43.034681,-76.058703,43.033341,-76.059843,0.109,"NYSDOT - Region 3: Crash on I-481 southbound ramp to Exit 3W - NY 5; NY 92 (De Witt) All lanes closed",NA,"I-481 S","R","Syracuse","Onondaga","NY","13214","US","US/Eastern","KSYR","2021-12-27 11:54:00",29,20,82,29.57,10,"E",9,0,"Cloudy","False","False","False","False","True","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"390852","A-390852",2,"2021-06-08 07:45:15","2021-06-08 08:15:48",43.05129,-76.148884,43.047365,-76.14276,0.411,"Slow traffic on I-81 S from I-690 E to Harrison St exit [18] due to accident.",NA,"I-690 E","R","Syracuse","Onondaga","NY","13202","US","US/Eastern","KSYR","2021-06-08 07:54:00",72,72,91,29.64,3,"CALM",0,0.25,"Rain","False","False","False","False","True","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"392450","A-392450",2,"2021-09-20 15:57:49","2021-09-20 16:59:15",43.055117,-76.161705,43.05129,-76.148884,0.699,"Stationary traffic on I-690 E from Geddes St/Exit 10 (I-690) to I-81 (I-690) due to accident.",NA,"I-690 E","R","Syracuse","Onondaga","NY","13204","US","US/Eastern","KSYR","2021-09-20 15:54:00",78,78,48,29.77,10,"SSE",12,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"393973","A-393973",4,"2021-09-01 15:15:07","2021-09-01 17:21:48",43.053048,-76.151078,43.051118,-76.146158,0.282,"NYSDOT - Region 3: Crash on I-81 southbound ramp to I-690 East (Syracuse) All lanes closed",NA,"I-81 S","R","Syracuse","Onondaga","NY","13203","US","US/Eastern","KSYR","2021-09-01 14:54:00",70,70,68,29.42,10,"NE",6,0,"Cloudy","False","False","False","False","True","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"395286","A-395286",2,"2021-10-06 18:07:17","2021-10-06 19:33:13",42.983353,-76.274602,42.98325,-76.27723,0.133,"NYSDOT - Region 3: Crash on NY 175 westbound between Beef St (Marcellus) and NE Townline Rd (Marcellus) All lanes closed",4301," Beef St","L","Syracuse","Onondaga","NY","13215-8635","US","US/Eastern","KSYR","2021-10-06 17:54:00",69,69,75,29.85,10,"NNE",5,0,"Partly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"396012","A-396012",2,"2021-03-02 07:33:22","2021-03-02 09:17:52",43.074827,-76.212023,43.062692,-76.191794,1.321,"Slow traffic on I-690 E from NY-695/Exit 6 (I-690) to Willis Ave (I-690) due to accident.",NA,"I-690 E","R","Syracuse","Onondaga","NY","13209","US","US/Eastern","KSYR","2021-03-02 07:54:00",12,-4,59,29.84,10,"NNW",15,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"397582","A-397582",2,"2021-06-04 07:49:34","2021-06-04 11:36:56",43.141626,-76.114686,43.141306,-76.111256,0.174,"Crash on I-481 southbound at Exit 9N; I-81 N (Cicero) 1 Right lane of 3 lanes closed",NA,"I-481 S","R","Syracuse","Onondaga","NY","13212","US","US/Eastern","KSYR","2021-06-04 07:54:00",70,70,76,29.45,10,"W",3,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"399620","A-399620",2,"2021-03-16 14:53:17","2021-03-16 18:09:26",43.026254,-76.140094,43.047699,-76.142473,1.487,"Stationary traffic on I-81 N from State St/Exit 17 (I-81) to I-690 (I-81) due to accident.",NA,"I-81 N","R","Syracuse","Onondaga","NY","13210","US","US/Eastern","KSYR","2021-03-16 14:54:00",39,32,29,29.65,10,"ESE",12,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"401617","A-401617",2,"2021-06-30 16:03:37","2021-06-30 18:14:36",43.04271,-76.142434,43.051536,-76.147592,0.663,"NYSDOT - Region 3: Crash on I-81 northbound before Exit 18 - Adams Street; Harrison Street (Syracuse) All lanes closed",NA,"I-81 N","R","Syracuse","Onondaga","NY","13210","US","US/Eastern","KSYR","2021-06-30 16:00:00",77,77,88,29.48,5,"SSW",7,0.08,"Light Rain","False","False","False","False","False","False","False","False","False","False","False","True","False","Day","Day","Day","Day"
"405706","A-405706",2,"2021-08-04 07:40:07","2021-08-04 09:33:18",43.045386,-76.142456,43.051317,-76.145453,0.437,"Slow traffic on I-81 N from Adams St/Exit 18 (I-81) to I-690 (I-81) due to accident.",NA,"I-81 N","R","Syracuse","Onondaga","NY","13202","US","US/Eastern","KSYR","2021-08-04 07:54:00",59,59,81,29.7,10,"VAR",5,0,"Partly Cloudy","False","False","True","False","False","False","False","False","False","False","False","True","False","Day","Day","Day","Day"
"407317","A-407317",2,"2021-10-27 16:01:12","2021-10-27 17:39:22",43.039842,-76.142239,43.041718,-76.142424,0.13,"Incident on I-81 NB near ADAMS ST Right lane blocked. Expect delays.",NA,"I-81 N","R","Syracuse","Onondaga","NY","13210","US","US/Eastern","KSYR","2021-10-27 15:54:00",58,58,53,29.46,10,"WNW",13,0,"Partly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"407318","A-407318",2,"2021-07-28 15:10:46","2021-07-28 16:35:27",43.041628,-76.142542,43.03981,-76.142346,0.126,"Incident on I-81 SB near ADAMS ST Right lane blocked. Expect delays.",NA,"I-81 S","R","Syracuse","Onondaga","NY","13210","US","US/Eastern","KSYR","2021-07-28 14:54:00",77,77,43,29.6,10,"W",7,0,"Partly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"407959","A-407959",2,"2021-07-31 02:22:16","2021-07-31 04:33:27",43.054078,-76.15434,43.051288,-76.14888,0.336,"NYSDOT - Region 3: Crash on I-690 eastbound just past Exit 11 - West Street (Syracuse) All lanes closed",NA,"I-690 E","R","Syracuse","Onondaga","NY","13202","US","US/Eastern","KSYR","2021-07-31 01:54:00",60,60,57,29.55,10,"CALM",0,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"410067","A-410067",2,"2021-09-21 07:59:41.000000000","2021-09-21 10:06:13.000000000",43.049408,-76.143256,43.048556,-76.142826,0.063,"NYSDOT - Region 3: Crash on I-81 southbound before I-690 East (Syracuse) 1 Left lane of 2 lanes closed",NA,"I-81 S","R","Syracuse","Onondaga","NY","13202","US","US/Eastern","KSYR","2021-09-21 07:54:00",64,64,72,29.82,10,"SSE",13,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"415080","A-415080",2,"2021-12-03 19:29:00","2021-12-03 21:23:00",43.105656,-76.246436,43.106569,-76.250327,0.206,"Slow traffic on I-690 W from NY-695/Exit 6 (I-690) to NY-690/Van Vleck Rd/Exit 5 (I-690) due to accident.",NA,"I-690 W","R","Syracuse","Onondaga","NY","13209","US","US/Eastern","KSYR","2021-12-03 19:54:00",34,27,67,29.6,10,"WSW",9,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
